15192	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	134-137	p21	oncoprotein p21	C0288472	T116|T123	Gene_or_gene_product	159-172	cyclin E/cdk2	cyclin E1-CDK2 complex	C3269081	T026	Complex	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Binding	NA	FALSE	NA
15195	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	138-142	WAF1	oncoprotein p21	C0288472	T116|T123	Gene_or_gene_product	159-172	cyclin E/cdk2	cyclin E1-CDK2 complex	C3269081	T026	Complex	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Binding	NA	FALSE	NA
15202	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	18-22	PI3K	Phosphatidylinositol 3-Kinases	C2936824	T116|T126	Gene_or_gene_product	159-172	cyclin E/cdk2	cyclin E1-CDK2 complex	C3269081	T026	Complex	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Regulation	Forward	FALSE	NA
15203	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	18-22	PI3K	Phosphatidylinositol 3-Kinases	C2936824	T116|T126	Gene_or_gene_product	182-190	TGF-beta	Transforming Growth Factor beta	C0040690	T116|T123	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15204	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	18-22	PI3K	Phosphatidylinositol 3-Kinases	C2936824	T116|T126	Gene_or_gene_product	208-215	Smad2/3	SMAD2-SMAD3-SMAD4 protein complex	C4690230	T026	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15206	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	18-22	PI3K	Phosphatidylinositol 3-Kinases	C2936824	T116|T126	Gene_or_gene_product	94-97	p21	oncoprotein p21	C0288472	T116|T123	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15207	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	18-22	PI3K	Phosphatidylinositol 3-Kinases	C2936824	T116|T126	Gene_or_gene_product	98-102	WAF1	oncoprotein p21	C0288472	T116|T123	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15211	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	44-51	glucose	Glucose	C0017725	T109|T121|T123	Simple_chemical	159-172	cyclin E/cdk2	cyclin E1-CDK2 complex	C3269081	T026	Complex	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Regulation	Forward	FALSE	NA
15212	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	44-51	glucose	Glucose	C0017725	T109|T121|T123	Simple_chemical	182-190	TGF-beta	Transforming Growth Factor beta	C0040690	T116|T123	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15213	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	44-51	glucose	Glucose	C0017725	T109|T121|T123	Simple_chemical	208-215	Smad2/3	SMAD2-SMAD3-SMAD4 protein complex	C4690230	T026	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15214	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	44-51	glucose	Glucose	C0017725	T109|T121|T123	Simple_chemical	94-97	p21	oncoprotein p21	C0288472	T116|T123	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15215	PC13_train	17332736.s7	We concluded that PI3K is required for high glucose-induced cell cycle-dependent hypertrophy, p21(WAF1) transcription and expression, p21(WAF1) binding to the cyclin E/cdk2 complex, TGF-beta bioactivity, and Smad2/3 activity in LLC-PK1 cells.	44-51	glucose	Glucose	C0017725	T109|T121|T123	Simple_chemical	98-102	WAF1	oncoprotein p21	C0288472	T116|T123	Gene_or_gene_product	81-92	hypertrophy	HYPERTROPHY	C0020564	T046	-795	Increase	Forward	FALSE	NA
15228	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	168-181	class I PI3Ks	Class I Phosphatidylinositol 3-Kinases	C2936422	T116|T126	Gene_or_gene_product	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15229	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	183-209	phosphoinositide 3-kinases	Phosphatidylinositol 3-Kinases	C2936824	T116|T126	Gene_or_gene_product	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15230	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	212-215	PKB	Proto-Oncogene Proteins c-akt	C0164786	T116|T126	Gene_or_gene_product	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15231	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	217-233	protein kinase B	Proto-Oncogene Proteins c-akt	C0164786	T116|T126	Gene_or_gene_product	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15232	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	236-240	TSC1	TSC1 protein, human	C0663937	T116|T123	Complex	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15233	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	248-274	tuberous sclerosis complex	TSC1-TSC2 complex location	C2247022	T026	Complex	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15235	PC13_train	17346240.s3	The last few years have seen a remarkable increase in our understanding of the canonical, growth factor-regulated pathway for mTOR activation, which is mediated by the class I PI3Ks (phosphoinositide 3-kinases), PKB (protein kinase B), TSC1/2 (the tuberous sclerosis complex) and the small GTPase, Rheb.	126-130	mTOR	FKBP12-rapamycin associated protein	C0293060	T116|T123	Gene_or_gene_product	298-302	Rheb	Ras Homolog Enriched in Brain Protein	C4505340	T116|T123	Gene_or_gene_product	248-274	tuberous sclerosis complex	TUBEROUS SCLEROSIS COMPLEX	C0041341	T191	-1000	Regulation	Backward	FALSE	NA
15279	PC13_train	17346240.s8	Indeed, MAP4K3 is required for phosphorylation of known mTOR targets such as S6K1 (S6 kinase 1), and overexpression of MAP4K3 promotes the rapamycin-sensitive phosphorylation of these same targets.	77-81	S6K1	Ribosomal Protein S6 Kinase Beta-1	C2827383	T116|T126	Gene_or_gene_product	139-148	rapamycin	Sirolimus	C0072980	T109|T195	Simple_chemical	149-158	sensitive	Sensitive	C0020517	T046	-660	Regulation	Backward	FALSE	NA
15287	PC13_train	17346240.s8	Indeed, MAP4K3 is required for phosphorylation of known mTOR targets such as S6K1 (S6 kinase 1), and overexpression of MAP4K3 promotes the rapamycin-sensitive phosphorylation of these same targets.	83-94	S6 kinase 1	Ribosomal Protein S6 Kinase	C0073337	T116|T126	Gene_or_gene_product	139-148	rapamycin	Sirolimus	C0072980	T109|T195	Simple_chemical	149-158	sensitive	Sensitive	C0020517	T046	-660	Regulation	Backward	FALSE	NA
15349	PC13_train	17459880.s8	However, in vivo, we observed a gradient in the abundance of APC-associated Mnd2 in each strain that was proportional to the observed differences in sporulation and Clb5 levels.	61-64	APC	anaphase-promoting complex	C0526999	T116|T126	Complex	76-80	Mnd2	MND2 protein, S cerevisiae	C3711753	T116|T123	Gene_or_gene_product	89-95	strain	Strain	C0080194	T037	-1000	Binding	NA	TRUE	NA
15359	PC13_train	17471234.s11	Our study demonstrates that E2F-1 mediates apoptosis through transcriptional regulation of PAC1 and subsequent suppression of the ERK signaling.	28-33	E2F-1	E2F1 Transcription Factor	C1384539	T116|T123	Gene_or_gene_product	91-95	PAC1	Procaspase Activating Compound-1 VO-100	C3889731	T109|T121	Gene_or_gene_product	111-122	suppression	Suppression	C0221103	T046	-861	Regulation	Forward	FALSE	NA
15361	PC13_train	17471234.s7	E2F-1 suppresses extracellular signal-regulated kinase (ERK) phosphorylation through PAC1 and causes cancer cell death by apoptosis following treatment with a chemotherapeutic agent N-4-hydroxyphenylretinamide (4-HPR).	0-5	E2F-1	E2F1 Transcription Factor	C1384539	T116|T123	Gene_or_gene_product	17-54	extracellular signal-regulated kinase	Extracellular Signal Regulated Kinases	C0600388	T116|T126	Gene_or_gene_product	101-107	cancer	CANCER	C0006826	T191	-660	Regulation	Forward	FALSE	NA
15362	PC13_train	17471234.s7	E2F-1 suppresses extracellular signal-regulated kinase (ERK) phosphorylation through PAC1 and causes cancer cell death by apoptosis following treatment with a chemotherapeutic agent N-4-hydroxyphenylretinamide (4-HPR).	0-5	E2F-1	E2F1 Transcription Factor	C1384539	T116|T123	Gene_or_gene_product	17-54	extracellular signal-regulated kinase	Extracellular Signal Regulated Kinases	C0600388	T116|T126	Gene_or_gene_product	101-107	cancer	Cancer	C1306459	T191	-660	Regulation	Forward	FALSE	NA
15367	PC13_train	17471234.s7	E2F-1 suppresses extracellular signal-regulated kinase (ERK) phosphorylation through PAC1 and causes cancer cell death by apoptosis following treatment with a chemotherapeutic agent N-4-hydroxyphenylretinamide (4-HPR).	0-5	E2F-1	E2F1 Transcription Factor	C1384539	T116|T123	Gene_or_gene_product	56-59	ERK	Extracellular Signal Regulated Kinases	C0600388	T116|T126	Gene_or_gene_product	101-107	cancer	CANCER	C0006826	T191	-660	Regulation	Forward	FALSE	NA
15368	PC13_train	17471234.s7	E2F-1 suppresses extracellular signal-regulated kinase (ERK) phosphorylation through PAC1 and causes cancer cell death by apoptosis following treatment with a chemotherapeutic agent N-4-hydroxyphenylretinamide (4-HPR).	0-5	E2F-1	E2F1 Transcription Factor	C1384539	T116|T123	Gene_or_gene_product	56-59	ERK	Extracellular Signal Regulated Kinases	C0600388	T116|T126	Gene_or_gene_product	101-107	cancer	Cancer	C1306459	T191	-660	Regulation	Forward	FALSE	NA
15395	PC13_train	17504936.s0	Ipl1p-dependent phosphorylation of Mad3p is required for the spindle checkpoint response to lack of tension at kinetochores.	0-5	Ipl1p	Aurora Kinase B	C1439287	T116|T126	Gene_or_gene_product	35-40	Mad3p	MAD3 protein, S cerevisiae	C0913599	T116	Gene_or_gene_product	100-107	tension	Tension	C0233494	T048	-1000	Regulation	Forward	FALSE	NA
15411	PC13_train	17504936.s5	Our data provide strong evidence for a distinct checkpoint pathway responding to lack of sister kinetochore tension, in which Ipl1p-dependent phosphorylation of Mad3p is a key step.	126-131	Ipl1p	Aurora Kinase B	C1439287	T116|T126	Gene_or_gene_product	161-166	Mad3p	MAD3 protein, S cerevisiae	C0913599	T116	Gene_or_gene_product	108-115	tension	Tension	C0233494	T048	-827	Regulation	Forward	FALSE	NA
15529	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	11-17	PRAS40	AKT1S1 protein, human	C1450880	T116|T123	Gene_or_gene_product	21-27	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	130-139	sensitive	Sensitive	C0020517	T046	-660	Binding	NA	FALSE	NA
15534	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	21-27	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	110-114	Rheb	Ras Homolog Enriched in Brain Protein	C4505340	T116|T123	Gene_or_gene_product	130-139	sensitive	Sensitive	C0020517	T046	-660	Regulation	Backward	FALSE	NA
15535	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	21-27	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	120-129	rapamycin	Sirolimus	C0072980	T109|T195	Simple_chemical	130-139	sensitive	Sensitive	C0020517	T046	-660	Regulation	Backward	FALSE	NA
15536	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	21-27	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	53-57	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	130-139	sensitive	Sensitive	C0020517	T046	-660	Regulation	Backward	FALSE	NA
15537	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	21-27	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	58-59	2	tuberous sclerosis complex 2 protein	C0291147	T116|T123	Gene_or_gene_product	130-139	sensitive	Sensitive	C0020517	T046	-660	Regulation	Backward	FALSE	NA
15542	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	53-57	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	84-90	mTORC1	mechanistic target of rapamycin complex 1	C3888046	T116	Complex	130-139	sensitive	Sensitive	C0020517	T046	-660	Decrease	Forward	FALSE	NA
15545	PC13_train	17604271.s7	Binding of PRAS40 to 14-3-3 proteins is inhibited by TSC1/2 (negative regulators of mTORC1) and stimulated by Rheb in a rapamycin-sensitive manner.	58-59	2	tuberous sclerosis complex 2 protein	C0291147	T116|T123	Gene_or_gene_product	84-90	mTORC1	mechanistic target of rapamycin complex 1	C3888046	T116	Complex	130-139	sensitive	Sensitive	C0020517	T046	-660	Decrease	Forward	FALSE	NA
15551	PC13_train	17652458.s6	Neither conditional alleles nor mutants of BIR1 that disrupt the interaction between Bir1p and Sli15p resulted in mono-attached kinetochores, suggesting that the Bir1p-Sli15p complex functions in anaphase and independently from Sli15p-Ipl1p complexes.	43-47	BIR1	Bir1 protein, S cerevisiae	C2744298	T116|T123	Gene_or_gene_product	128-140	kinetochores	Kinetochores	C0242609	T026	Cellular_component	32-39	mutants	mutants	C0596988	T049	-1000	Increase	Forward	FALSE	NA
15555	PC13_train	17652458.s6	Neither conditional alleles nor mutants of BIR1 that disrupt the interaction between Bir1p and Sli15p resulted in mono-attached kinetochores, suggesting that the Bir1p-Sli15p complex functions in anaphase and independently from Sli15p-Ipl1p complexes.	43-47	BIR1	Bir1 protein, S cerevisiae	C2744298	T116|T123	Gene_or_gene_product	95-101	Sli15p	Sli15 protein, S cerevisiae	C1433257	T116	Gene_or_gene_product	32-39	mutants	mutants	C0596988	T049	-1000	Regulation	Forward	FALSE	NA
15559	PC13_train	17652458.s6	Neither conditional alleles nor mutants of BIR1 that disrupt the interaction between Bir1p and Sli15p resulted in mono-attached kinetochores, suggesting that the Bir1p-Sli15p complex functions in anaphase and independently from Sli15p-Ipl1p complexes.	85-90	Bir1p	Bir1 protein, S cerevisiae	C2744298	T116|T123	Gene_or_gene_product	95-101	Sli15p	Sli15 protein, S cerevisiae	C1433257	T116	Gene_or_gene_product	32-39	mutants	mutants	C0596988	T049	-1000	Binding	NA	FALSE	NA
15575	PC13_train	17693255.s0	IKK beta suppression of TSC1 links inflammation and tumor angiogenesis via the mTOR pathway.	0-8	IKK beta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	24-28	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	35-47	inflammation	INFLAMMATION	C0021368	T046	-1000	Decrease	Forward	FALSE	NA
15576	PC13_train	17693255.s0	IKK beta suppression of TSC1 links inflammation and tumor angiogenesis via the mTOR pathway.	0-8	IKK beta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	24-28	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	9-20	suppression	Suppression	C0221103	T046	-827	Decrease	Forward	FALSE	NA
15577	PC13_train	17693255.s0	IKK beta suppression of TSC1 links inflammation and tumor angiogenesis via the mTOR pathway.	0-8	IKK beta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	24-28	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	52-70	tumor angiogenesis	Tumor Angiogenesis	C1519670	T191	-1000	Decrease	Forward	FALSE	NA
15578	PC13_train	17693255.s0	IKK beta suppression of TSC1 links inflammation and tumor angiogenesis via the mTOR pathway.	0-8	IKK beta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	24-28	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	52-70	tumor angiogenesis	Tumour angiogenesis	C1537032	T191	-1000	Decrease	Forward	FALSE	NA
15611	PC13_train	17693255.s3	Here we show that IKKbeta, a major downstream kinase in the TNFalpha signaling pathway, physically interacts with and phosphorylates TSC1 at Ser487 and Ser511, resulting in suppression of TSC1.	18-25	IKKbeta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	133-137	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	173-184	suppression	Suppression	C0221103	T046	-1000	Binding	NA	FALSE	NA
15614	PC13_train	17693255.s3	Here we show that IKKbeta, a major downstream kinase in the TNFalpha signaling pathway, physically interacts with and phosphorylates TSC1 at Ser487 and Ser511, resulting in suppression of TSC1.	18-25	IKKbeta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	188-192	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	173-184	suppression	Suppression	C0221103	T046	-1000	Regulation	Forward	FALSE	NA
15623	PC13_train	17693255.s4	The IKKbeta-mediated TSC1 suppression activates the mTOR pathway, enhances angiogenesis, and results in tumor development.	4-11	IKKbeta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	21-25	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	75-87	angiogenesis	angiogenesis	C1519670	T191	-1000	Decrease	Forward	FALSE	NA
15624	PC13_train	17693255.s4	The IKKbeta-mediated TSC1 suppression activates the mTOR pathway, enhances angiogenesis, and results in tumor development.	4-11	IKKbeta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	21-25	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	26-37	suppression	Suppression	C0221103	T046	-812	Decrease	Forward	FALSE	NA
15625	PC13_train	17693255.s4	The IKKbeta-mediated TSC1 suppression activates the mTOR pathway, enhances angiogenesis, and results in tumor development.	4-11	IKKbeta	IkappaB Kinase beta	C0663912	T116|T126	Gene_or_gene_product	21-25	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	104-109	tumor	Tumour NOS	C0027651	T191	-694	Decrease	Forward	FALSE	NA
15737	PC13_train	18092340.s2	Exposure to chlorambucil, fludarabine, and Nutlin-3 induced p53 accumulation and variably affected cell cycle progression in SKW6.4 lymphoblastoid cells.	12-24	chlorambucil	Chlorambucil	C0008163	T109|T121	Simple_chemical	60-63	p53	Protein p53	C0080055	T116|T123	Gene_or_gene_product	0-8	Exposure	Exposure NOS	C0274281	T037	-1000	Increase	Forward	FALSE	NA
15739	PC13_train	18092340.s2	Exposure to chlorambucil, fludarabine, and Nutlin-3 induced p53 accumulation and variably affected cell cycle progression in SKW6.4 lymphoblastoid cells.	26-37	fludarabine	fludarabine	C0059985	T114|T121	Simple_chemical	60-63	p53	Protein p53	C0080055	T116|T123	Gene_or_gene_product	0-8	Exposure	Exposure NOS	C0274281	T037	-1000	Increase	Forward	FALSE	NA
15740	PC13_train	18092340.s2	Exposure to chlorambucil, fludarabine, and Nutlin-3 induced p53 accumulation and variably affected cell cycle progression in SKW6.4 lymphoblastoid cells.	43-51	Nutlin-3	nutlin 3	C1435338	T109	Simple_chemical	60-63	p53	Protein p53	C0080055	T116|T123	Gene_or_gene_product	0-8	Exposure	Exposure NOS	C0274281	T037	-1000	Increase	Forward	FALSE	NA
15756	PC13_train	18198340.s0	Hypoxia regulates TSC1/2-mTOR signaling and tumor suppression through REDD1-mediated 14-3-3 shuttling.	70-75	REDD1	DDIT4 gene	C1428430	T028	Gene_or_gene_product	85-91	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	0-7	Hypoxia	HYPOXIA	C0242184	T046	-1000	Regulation	Forward	TRUE	NA
15758	PC13_train	18198340.s2	Genetic studies have shown the tuberous sclerosis tumor suppressors TSC1/2 and the REDD1 protein to be essential for hypoxia regulation of TORC1 activity in Drosophila and in mammalian cells.	68-72	TSC1	TSC1 protein, human	C0663937	T116|T123	Gene_or_gene_product	139-144	TORC1	TOR complex 1	C3152111	T026	Gene_or_gene_product	117-124	hypoxia	HYPOXIA	C0242184	T046	-694	Regulation	Forward	FALSE	NA
15761	PC13_train	18198340.s2	Genetic studies have shown the tuberous sclerosis tumor suppressors TSC1/2 and the REDD1 protein to be essential for hypoxia regulation of TORC1 activity in Drosophila and in mammalian cells.	73-74	2	tuberous sclerosis complex 2 protein	C0291147	T116|T123	Gene_or_gene_product	139-144	TORC1	TOR complex 1	C3152111	T026	Gene_or_gene_product	117-124	hypoxia	HYPOXIA	C0242184	T046	-694	Regulation	Forward	FALSE	NA
15763	PC13_train	18198340.s2	Genetic studies have shown the tuberous sclerosis tumor suppressors TSC1/2 and the REDD1 protein to be essential for hypoxia regulation of TORC1 activity in Drosophila and in mammalian cells.	83-88	REDD1	DDIT4 gene	C1428430	T028	Gene_or_gene_product	139-144	TORC1	TOR complex 1	C3152111	T026	Gene_or_gene_product	117-124	hypoxia	HYPOXIA	C0242184	T046	-694	Regulation	Forward	FALSE	NA
15765	PC13_train	18198340.s4	Here, we demonstrate that hypoxia and REDD1 suppress mammalian TORC1 (mTORC1) activity by releasing TSC2 from its growth factor-induced association with inhibitory 14-3-3 proteins.	100-104	TSC2	tuberous sclerosis complex 2 protein	C0291147	T116|T123	Gene_or_gene_product	164-170	14-3-3	14-3-3 Proteins	C0090388	T116|T123	Gene_or_gene_product	26-33	hypoxia	HYPOXIA	C0242184	T046	-1000	Binding	NA	TRUE	NA
15771	PC13_train	18198340.s4	Here, we demonstrate that hypoxia and REDD1 suppress mammalian TORC1 (mTORC1) activity by releasing TSC2 from its growth factor-induced association with inhibitory 14-3-3 proteins.	38-43	REDD1	DDIT4 gene	C1428430	T028	Gene_or_gene_product	53-68	mammalian TORC1	TOR complex 1	C3152111	T026	Complex	26-33	hypoxia	HYPOXIA	C0242184	T046	-1000	Decrease	Forward	FALSE	NA
15773	PC13_train	18198340.s4	Here, we demonstrate that hypoxia and REDD1 suppress mammalian TORC1 (mTORC1) activity by releasing TSC2 from its growth factor-induced association with inhibitory 14-3-3 proteins.	38-43	REDD1	DDIT4 gene	C1428430	T028	Gene_or_gene_product	70-76	mTORC1	mechanistic target of rapamycin complex 1	C3888046	T116	Complex	26-33	hypoxia	HYPOXIA	C0242184	T046	-1000	Decrease	Forward	FALSE	NA
15788	PC13_train	18198340.s5	Endogenous REDD1 is required for both dissociation of endogenous TSC2/14-3-3 and inhibition of mTORC1 in response to hypoxia.	11-16	REDD1	DDIT4 gene	C1428430	T028	Gene_or_gene_product	95-101	mTORC1	mechanistic target of rapamycin complex 1	C3888046	T116	Complex	38-50	dissociation	Dissociation	C0086168	T048	-1000	Decrease	Forward	FALSE	NA
